station_id,date,mean_temperature_c_raw,precipitation_mm_raw,snowfall_depth_cm_raw,ground_snow_depth_cm_raw,mean_temperature_c,precipitation_mm,snowfall_depth_cm,ground_snow_depth_cm,winter
s47612,2021-11-05,11.3,20.5,--,--,11.3,20.5,0.0,0.0,2021
s47612,2021-11-06,11.9,--,--,--,11.9,0.0,0.0,0.0,2021
s47612,2021-11-07,12.6,--,--,--,12.6,0.0,0.0,0.0,2021
s47612,2021-11-08,18.7,--,-- ),--,18.7,0.0,0.0,0.0,2021
s47612,2021-11-09,15.7,18.5,--,--,15.7,18.5,0.0,0.0,2021
s47612,2021-11-10,12.0,0.0,--,--,12.0,0.0,0.0,0.0,2021
s47612,2021-11-11,12.3,0.0,--,--,12.3,0.0,0.0,0.0,2021
s47612,2021-11-12,10.4,1.0,--,--,10.4,1.0,0.0,0.0,2021
s47612,2021-11-13,10.4,0.0,--,--,10.4,0.0,0.0,0.0,2021
s47612,2021-11-14,12.0,--,--,--,12.0,0.0,0.0,0.0,2021
s47612,2021-11-15,12.6,0.5,--,--,12.6,0.5,0.0,0.0,2021
s47612,2021-11-16,10.8,14.5,--,--,10.8,14.5,0.0,0.0,2021
s47612,2021-11-17,9.6,--,--,--,9.6,0.0,0.0,0.0,2021
s47612,2021-11-18,11.2,--,--,--,11.2,0.0,0.0,0.0,2021
s47612,2021-11-19,13.5,1.5,--,--,13.5,1.5,0.0,0.0,2021
s47612,2021-11-20,12.1,3.0,--,--,12.1,3.0,0.0,0.0,2021
s47612,2021-11-21,10.6,--,--,--,10.6,0.0,0.0,0.0,2021
s47612,2021-11-22,13.6,17.0,--,--,13.6,17.0,0.0,0.0,2021
s47612,2021-11-23,9.2,4.5,--,--,9.2,4.5,0.0,0.0,2021
s47612,2021-11-24,8.6,10.5,--,--,8.6,10.5,0.0,0.0,2021
s47612,2021-11-25,10.2,20.5,--,--,10.2,20.5,0.0,0.0,2021
s47612,2021-11-26,7.8,66.5,--,--,7.8,66.5,0.0,0.0,2021
s47612,2021-11-27,5.7,27.0,--,--,5.7,27.0,0.0,0.0,2021
s47612,2021-11-28,6.0,14.0,--,--,6.0,14.0,0.0,0.0,2021
s47612,2021-11-29,6.2,--,--,--,6.2,0.0,0.0,0.0,2021
s47612,2021-11-30,12.1,--,--,--,12.1,0.0,0.0,0.0,2021
s47612,2021-12-01,9.9,33.0,--,--,9.9,33.0,0.0,0.0,2021
s47612,2021-12-02,4.5,18.5,--,--,4.5,18.5,0.0,0.0,2021
s47612,2021-12-03,6.9,0.0,--,--,6.9,0.0,0.0,0.0,2021
s47612,2021-12-04,6.6,24.5,--,--,6.6,24.5,0.0,0.0,2021
s47612,2021-12-05,4.0,1.0,--,--,4.0,1.0,0.0,0.0,2021
s47612,2021-12-06,4.6,2.0,--,--,4.6,2.0,0.0,0.0,2021
s47612,2021-12-07,8.5,19.5,--,--,8.5,19.5,0.0,0.0,2021
s47612,2021-12-08,9.4,29.5,--,--,9.4,29.5,0.0,0.0,2021
s47612,2021-12-09,8.6,0.0,--,--,8.6,0.0,0.0,0.0,2021
s47612,2021-12-10,7.9,--,--,--,7.9,0.0,0.0,0.0,2021
s47612,2021-12-11,10.2,0.0,--,--,10.2,0.0,0.0,0.0,2021
s47612,2021-12-12,11.4,21.5,--,--,11.4,21.5,0.0,0.0,2021
s47612,2021-12-13,5.4,7.5,--,--,5.4,7.5,0.0,0.0,2021
s47612,2021-12-14,5.4,--,--,--,5.4,0.0,0.0,0.0,2021
s47612,2021-12-15,8.1,1.0,--,--,8.1,1.0,0.0,0.0,2021
s47612,2021-12-16,10.0,0.0,--,--,10.0,0.0,0.0,0.0,2021
s47612,2021-12-17,6.5,46.0,--,--,6.5,46.0,0.0,0.0,2021
s47612,2021-12-18,0.6,5.5,5,2,0.6,5.5,5.0,2.0,2021
s47612,2021-12-19,1.4,21.5,1,2,1.4,21.5,1.0,2.0,2021
s47612,2021-12-20,5.7,8.5,--,--,5.7,8.5,0.0,0.0,2021
s47612,2021-12-21,9.0,3.0,--,--,9.0,3.0,0.0,0.0,2021
s47612,2021-12-22,5.6,33.5,--,--,5.6,33.5,0.0,0.0,2021
s47612,2021-12-23,4.2,--,--,--,4.2,0.0,0.0,0.0,2021
s47612,2021-12-24,7.2,2.0,--,--,7.2,2.0,0.0,0.0,2021
s47612,2021-12-25,2.7,58.5,17,17,2.7,58.5,17.0,17.0,2021
s47612,2021-12-26,-0.5,14.5,7,22,-0.5,14.5,7.0,22.0,2021
s47612,2021-12-27,0.2,42.0,25,42,0.2,42.0,25.0,42.0,2021
s47612,2021-12-28,0.5,11.0,6,46,0.5,11.0,6.0,46.0,2021
s47612,2021-12-29,2.8,0.0,--,44,2.8,0.0,0.0,44.0,2021
s47612,2021-12-30,2.5,64.5,9,35,2.5,64.5,9.0,35.0,2021
s47612,2021-12-31,-0.8,24.0,22,49,-0.8,24.0,22.0,49.0,2021
s47612,2022-01-01,0.0,5.0,4,47,0.0,5.0,4.0,47.0,2021
s47612,2022-01-02,2.4,10.0,--,46,2.4,10.0,0.0,46.0,2021
s47612,2022-01-03,2.5,9.0,2,36,2.5,9.0,2.0,36.0,2021
s47612,2022-01-04,2.6,19.5,3,32,2.6,19.5,3.0,32.0,2021
s47612,2022-01-05,1.0,2.5,2,32,1.0,2.5,2.0,32.0,2021
s47612,2022-01-06,1.2,0.0,--,32,1.2,0.0,0.0,32.0,2021
s47612,2022-01-07,2.3,14.5,8,34,2.3,14.5,8.0,34.0,2021
s47612,2022-01-08,3.1,1.0,--,33,3.1,1.0,0.0,33.0,2021
s47612,2022-01-09,4.4,6.0,--,30,4.4,6.0,0.0,30.0,2021
s47612,2022-01-10,3.0,0.0,--,28,3.0,0.0,0.0,28.0,2021
s47612,2022-01-11,3.9,16.0,--,26,3.9,16.0,0.0,26.0,2021
s47612,2022-01-12,1.4,14.0,12,35,1.4,14.0,12.0,35.0,2021
s47612,2022-01-13,0.5,43.0,28,63,0.5,43.0,28.0,63.0,2021
s47612,2022-01-14,1.6,5.0,6,63,1.6,5.0,6.0,63.0,2021
s47612,2022-01-15,3.0,1.5,--,60,3.0,1.5,0.0,60.0,2021
s47612,2022-01-16,3.9,2.5,--,55,3.9,2.5,0.0,55.0,2021
s47612,2022-01-17,1.1,66.5,14,56,1.1,66.5,14.0,56.0,2021
s47612,2022-01-18,0.7,8.0,7,60,0.7,8.0,7.0,60.0,2021
s47612,2022-01-19,0.7,6.0,4,60,0.7,6.0,4.0,60.0,2021
s47612,2022-01-20,0.4,20.5,22,79,0.4,20.5,22.0,79.0,2021
s47612,2022-01-21,0.1,5.0,7,80,0.1,5.0,7.0,80.0,2021
s47612,2022-01-22,1.2,--,--,78,1.2,0.0,0.0,78.0,2021
s47612,2022-01-23,2.7,3.5,--,71,2.7,3.5,0.0,71.0,2021
s47612,2022-01-24,2.8,7.0,--,66,2.8,7.0,0.0,66.0,2021
s47612,2022-01-25,2.9,0.0,--,60,2.9,0.0,0.0,60.0,2021
s47612,2022-01-26,4.7,5.5,--,58,4.7,5.5,0.0,58.0,2021
s47612,2022-01-27,3.2,11.0,3,52,3.2,11.0,3.0,52.0,2021
s47612,2022-01-28,1.3,17.0,4,55,1.3,17.0,4.0,55.0,2021
s47612,2022-01-29,0.9,20.0,11,59,0.9,20.0,11.0,59.0,2021
s47612,2022-01-30,0.7,18.5,15,73,0.7,18.5,15.0,73.0,2021
s47612,2022-01-31,1.5,15.5,8,67,1.5,15.5,8.0,67.0,2021
s47612,2022-02-01,2.2,8.5,3,68,2.2,8.5,3.0,68.0,2021
s47612,2022-02-02,2.4,6.0,1,65,2.4,6.0,1.0,65.0,2021
s47612,2022-02-03,2.5,14.0,4,62,2.5,14.0,4.0,62.0,2021
s47612,2022-02-04,0.4,32.5,18,78,0.4,32.5,18.0,78.0,2021
s47612,2022-02-05,-0.6,26.0,24,99,-0.6,26.0,24.0,99.0,2021
s47612,2022-02-06,-0.1,18.5,17,114,-0.1,18.5,17.0,114.0,2021
s47612,2022-02-07,0.8,18.5,13,119,0.8,18.5,13.0,119.0,2021
s47612,2022-02-08,0.5,6.0,2,114,0.5,6.0,2.0,114.0,2021
s47612,2022-02-09,1.8,0.0,--,101,1.8,0.0,0.0,101.0,2021
s47612,2022-02-10,0.1,9.0,2,90,0.1,9.0,2.0,90.0,2021
s47612,2022-02-11,1.6,1.5,--,89,1.6,1.5,0.0,89.0,2021
s47612,2022-02-12,3.4,--,--,87,3.4,0.0,0.0,87.0,2021
s47612,2022-02-13,2.9,3.0,--,84,2.9,3.0,0.0,84.0,2021
s47612,2022-02-14,2.1,0.0,--,82,2.1,0.0,0.0,82.0,2021
s47612,2022-02-15,2.5,5.5,--,79,2.5,5.5,0.0,79.0,2021
s47612,2022-02-16,2.5,1.0,4,77,2.5,1.0,4.0,77.0,2021
s47612,2022-02-17,0.3,9.5,16,87,0.3,9.5,16.0,87.0,2021
s47612,2022-02-18,2.1,16.0,1,86,2.1,16.0,1.0,86.0,2021
s47612,2022-02-19,2.9,3.5,--,82,2.9,3.5,0.0,82.0,2021
s47612,2022-02-20,1.1,52.0,20,97,1.1,52.0,20.0,97.0,2021
s47612,2022-02-21,0.0,3.5,2,96,0.0,3.5,2.0,96.0,2021
s47612,2022-02-22,-0.4,28.5,40,135,-0.4,28.5,40.0,135.0,2021
s47612,2022-02-23,-0.4,21.0,22,151,-0.4,21.0,22.0,151.0,2021
s47612,2022-02-24,0.6,6.0,4,153,0.6,6.0,4.0,153.0,2021
s47612,2022-02-25,2.6,0.0,--,131,2.6,0.0,0.0,131.0,2021
s47612,2022-02-26,5.0,--,--,116,5.0,0.0,0.0,116.0,2021
s47612,2022-02-27,5.3,3.5,--,103,5.3,3.5,0.0,103.0,2021
s47612,2022-02-28,6.7,0.0,--,97,6.7,0.0,0.0,97.0,2021
s47612,2022-03-01,5.8,4.0,--,92,5.8,4.0,0.0,92.0,2021
s47612,2022-03-02,3.3,5.5,--,89,3.3,5.5,0.0,89.0,2021
s47612,2022-03-03,3.7,9.0,--,87,3.7,9.0,0.0,87.0,2021
s47612,2022-03-04,3.4,0.0,--,85,3.4,0.0,0.0,85.0,2021
s47612,2022-03-05,6.6,11.0,--,82,6.6,11.0,0.0,82.0,2021
s47612,2022-03-06,3.0,8.0,5,77,3.0,8.0,5.0,77.0,2021
s47612,2022-03-07,4.0,2.5,1,77,4.0,2.5,1.0,77.0,2021
s47612,2022-03-08,3.3,--,--,72,3.3,0.0,0.0,72.0,2021
s47612,2022-03-09,3.7,--,--,69,3.7,0.0,0.0,69.0,2021
s47612,2022-03-10,4.8,--,--,64,4.8,0.0,0.0,64.0,2021
s47612,2022-03-11,8.5,--,--,58,8.5,0.0,0.0,58.0,2021
s47612,2022-03-12,5.5,--,--,51,5.5,0.0,0.0,51.0,2021
s47612,2022-03-13,9.5,--,--,49,9.5,0.0,0.0,49.0,2021
s47612,2022-03-14,7.3,8.0,--,44,7.3,8.0,0.0,44.0,2021
s47612,2022-03-15,10.5,8.0,--,39,10.5,8.0,0.0,39.0,2021
s47612,2022-03-16,7.4,--,--,24,7.4,0.0,0.0,24.0,2021
s47612,2022-03-17,7.2,--,--,16,7.2,0.0,0.0,16.0,2021
s47612,2022-03-18,4.3,19.0,--,13,4.3,19.0,0.0,13.0,2021
s47612,2022-03-19,5.5,29.5,--,10,5.5,29.5,0.0,10.0,2021
s47612,2022-03-20,3.4,14.5,--,5,3.4,14.5,0.0,5.0,2021
s47612,2022-03-21,4.3,1.5,--,3,4.3,1.5,0.0,3.0,2021
s47612,2022-03-22,2.5,4.5,--,--,2.5,4.5,0.0,0.0,2021
s47612,2022-03-23,4.3,--,--,--,4.3,0.0,0.0,0.0,2021
s47612,2022-03-24,7.7,1.0,--,--,7.7,1.0,0.0,0.0,2021
s47612,2022-03-25,9.5,--,--,--,9.5,0.0,0.0,0.0,2021
s47612,2022-03-26,16.6,0.0,--,--,16.6,0.0,0.0,0.0,2021
s47612,2022-03-27,9.9,3.5,--,--,9.9,3.5,0.0,0.0,2021
s47612,2022-03-28,7.7,3.5,--,--,7.7,3.5,0.0,0.0,2021
s47612,2022-03-29,8.0,--,--,--,8.0,0.0,0.0,0.0,2021
s47612,2022-03-30,11.6,--,--,--,11.6,0.0,0.0,0.0,2021
s47612,2022-03-31,8.2,7.5,--,--,8.2,7.5,0.0,0.0,2021
s47612,2022-04-01,6.4,0.0,--,--,6.4,0.0,0.0,0.0,2021
s47612,2022-04-02,6.6,--,--,--,6.6,0.0,0.0,0.0,2021
s47612,2022-04-03,7.7,0.0,--,--,7.7,0.0,0.0,0.0,2021
s47612,2022-04-04,10.0,0.0,--,--,10.0,0.0,0.0,0.0,2021
s47612,2022-04-05,10.6,--,--,--,10.6,0.0,0.0,0.0,2021
s47612,2022-04-06,11.4,--,--,--,11.4,0.0,0.0,0.0,2021
s47612,2022-04-07,12.1,4.0,--,--,12.1,4.0,0.0,0.0,2021
s47612,2022-04-08,9.0,0.0,--,--,9.0,0.0,0.0,0.0,2021
s47612,2022-04-09,14.3,--,--,--,14.3,0.0,0.0,0.0,2021
s47612,2022-04-10,17.6,--,--,--,17.6,0.0,0.0,0.0,2021
s47612,2022-04-11,17.1,--,--,--,17.1,0.0,0.0,0.0,2021
s47612,2022-04-12,18.1,--,--,--,18.1,0.0,0.0,0.0,2021
s47612,2022-04-13,15.2,1.0,--,--,15.2,1.0,0.0,0.0,2021
s47612,2022-04-14,11.8,14.5,--,--,11.8,14.5,0.0,0.0,2021
s47612,2022-04-15,11.2,14.5,--,--,11.2,14.5,0.0,0.0,2021
s47612,2022-04-16,9.0,14.5,--,--,9.0,14.5,0.0,0.0,2021
s47612,2022-04-17,9.0,--,--,--,9.0,0.0,0.0,0.0,2021
s47612,2022-04-18,12.0,--,--,--,12.0,0.0,0.0,0.0,2021
s47612,2022-04-19,11.0,--,--,--,11.0,0.0,0.0,0.0,2021
s47612,2022-04-20,13.2,--,--,--,13.2,0.0,0.0,0.0,2021
s47612,2022-04-21,18.5,--,--,--,18.5,0.0,0.0,0.0,2021
s47612,2022-04-22,14.3,2.5,--,--,14.3,2.5,0.0,0.0,2021
s47612,2022-04-23,12.7,0.0,--,--,12.7,0.0,0.0,0.0,2021
s47612,2022-04-24,14.9,--,--,--,14.9,0.0,0.0,0.0,2021
s47612,2022-04-25,18.2,--,--,--,18.2,0.0,0.0,0.0,2021
s47612,2022-04-26,20.2,11.0,--,--,20.2,11.0,0.0,0.0,2021
s47612,2022-04-27,14.5,15.5,--,--,14.5,15.5,0.0,0.0,2021
s47612,2022-04-28,11.9,--,-- ],-- ],11.9,0.0,0.0,0.0,2021
s47612,2022-04-29,10.9,33.5,--,--,10.9,33.5,0.0,0.0,2021
s47612,2022-04-30,10.5,1.0,--,--,10.5,1.0,0.0,0.0,2021
s47612,2022-11-01,14.4,4.0,--,--,14.4,4.0,0.0,0.0,2022
s47612,2022-11-02,14.9,0.0,--,--,14.9,0.0,0.0,0.0,2022
s47612,2022-11-03,15.5,--,--,--,15.5,0.0,0.0,0.0,2022
s47612,2022-11-04,10.0,16.5,--,--,10.0,16.5,0.0,0.0,2022
s47612,2022-11-05,9.4,0.5,--,--,9.4,0.5,0.0,0.0,2022
s47612,2022-11-06,11.1,--,--,--,11.1,0.0,0.0,0.0,2022
s47612,2022-11-07,12.0,--,--,--,12.0,0.0,0.0,0.0,2022
s47612,2022-11-08,11.7,6.5,--,--,11.7,6.5,0.0,0.0,2022
s47612,2022-11-09,11.4,--,--,--,11.4,0.0,0.0,0.0,2022
s47612,2022-11-10,12.4,--,-- ),--,12.4,0.0,0.0,0.0,2022
s47612,2022-11-11,13.5,0.0,--,--,13.5,0.0,0.0,0.0,2022
s47612,2022-11-12,13.9,--,--,--,13.9,0.0,0.0,0.0,2022
s47612,2022-11-13,17.2,34.0,--,--,17.2,34.0,0.0,0.0,2022
s47612,2022-11-14,10.5,6.5,--,--,10.5,6.5,0.0,0.0,2022
s47612,2022-11-15,10.6,9.0,--,--,10.6,9.0,0.0,0.0,2022
s47612,2022-11-16,8.8,62.5,--,--,8.8,62.5,0.0,0.0,2022
s47612,2022-11-17,8.5,14.5,--,--,8.5,14.5,0.0,0.0,2022
s47612,2022-11-18,11.4,2.0,--,--,11.4,2.0,0.0,0.0,2022
s47612,2022-11-19,11.1,1.5,--,--,11.1,1.5,0.0,0.0,2022
s47612,2022-11-20,11.9,5.5,--,--,11.9,5.5,0.0,0.0,2022
s47612,2022-11-21,13.9,2.5,--,--,13.9,2.5,0.0,0.0,2022
s47612,2022-11-22,12.0,7.5,--,--,12.0,7.5,0.0,0.0,2022
s47612,2022-11-23,10.1,9.5,--,--,10.1,9.5,0.0,0.0,2022
s47612,2022-11-24,12.2,45.5,--,--,12.2,45.5,0.0,0.0,2022
s47612,2022-11-25,10.8,6.5,--,--,10.8,6.5,0.0,0.0,2022
s47612,2022-11-26,14.5,21.5,--,--,14.5,21.5,0.0,0.0,2022
s47612,2022-11-27,9.1,9.0,--,--,9.1,9.0,0.0,0.0,2022
s47612,2022-11-28,10.7,--,--,--,10.7,0.0,0.0,0.0,2022
s47612,2022-11-29,19.6,11.0,--,--,19.6,11.0,0.0,0.0,2022
s47612,2022-11-30,11.2,46.5,--,--,11.2,46.5,0.0,0.0,2022
s47612,2022-12-01,6.4,22.0,--,--,6.4,22.0,0.0,0.0,2022
s47612,2022-12-02,2.5,50.5,--,--,2.5,50.5,0.0,0.0,2022
s47612,2022-12-03,6.1,--,--,--,6.1,0.0,0.0,0.0,2022
s47612,2022-12-04,6.7,42.5,--,--,6.7,42.5,0.0,0.0,2022
s47612,2022-12-05,5.0,0.0,--,--,5.0,0.0,0.0,0.0,2022
s47612,2022-12-06,6.6,6.0,--,--,6.6,6.0,0.0,0.0,2022
s47612,2022-12-07,8.0,7.0,--,--,8.0,7.0,0.0,0.0,2022
s47612,2022-12-08,6.5,74.5,--,--,6.5,74.5,0.0,0.0,2022
s47612,2022-12-09,7.6,6.0,--,--,7.6,6.0,0.0,0.0,2022
s47612,2022-12-10,8.9,0.0,--,--,8.9,0.0,0.0,0.0,2022
s47612,2022-12-11,6.0,28.0,--,--,6.0,28.0,0.0,0.0,2022
s47612,2022-12-12,6.2,1.5,--,--,6.2,1.5,0.0,0.0,2022
s47612,2022-12-13,10.0,31.5,--,--,10.0,31.5,0.0,0.0,2022
s47612,2022-12-14,3.3,64.0,1,1,3.3,64.0,1.0,1.0,2022
s47612,2022-12-15,2.6,20.0,--,--,2.6,20.0,0.0,0.0,2022
s47612,2022-12-16,3.3,55.0,--,--,3.3,55.0,0.0,0.0,2022
s47612,2022-12-17,4.4,3.0,--,--,4.4,3.0,0.0,0.0,2022
s47612,2022-12-18,1.3,21.5,12,11,1.3,21.5,12.0,11.0,2022
s47612,2022-12-19,1.3,13.0,5,16,1.3,13.0,5.0,16.0,2022
s47612,2022-12-20,2.0,21.5,2,7,2.0,21.5,2.0,7.0,2022
s47612,2022-12-21,3.9,--,--,4,3.9,0.0,0.0,4.0,2022
s47612,2022-12-22,6.3,3.5,--,2,6.3,3.5,0.0,2.0,2022
s47612,2022-12-23,2.9,0.5,--,--,2.9,0.5,0.0,0.0,2022
s47612,2022-12-24,3.9,32.0,5,5,3.9,32.0,5.0,5.0,2022
s47612,2022-12-25,4.4,21.5,--,--,4.4,21.5,0.0,0.0,2022
s47612,2022-12-26,2.6,31.5,--,--,2.6,31.5,0.0,0.0,2022
s47612,2022-12-27,2.8,6.5,--,--,2.8,6.5,0.0,0.0,2022
s47612,2022-12-28,5.7,0.5,--,--,5.7,0.5,0.0,0.0,2022
s47612,2022-12-29,3.9,60.5,--,--,3.9,60.5,0.0,0.0,2022
s47612,2022-12-30,2.8,29.0,--,--,2.8,29.0,0.0,0.0,2022
s47612,2022-12-31,3.3,14.0,--,--,3.3,14.0,0.0,0.0,2022
s47612,2023-01-01,4.8,70.5,--,--,4.8,70.5,0.0,0.0,2022
s47612,2023-01-02,3.9,12.0,--,--,3.9,12.0,0.0,0.0,2022
s47612,2023-01-03,1.8,29.0,3,2,1.8,29.0,3.0,2.0,2022
s47612,2023-01-04,2.2,27.0,6,7,2.2,27.0,6.0,7.0,2022
s47612,2023-01-05,2.0,16.0,5,10,2.0,16.0,5.0,10.0,2022
s47612,2023-01-06,1.2,21.0,5,13,1.2,21.0,5.0,13.0,2022
s47612,2023-01-07,4.0,14.0,--,11,4.0,14.0,0.0,11.0,2022
s47612,2023-01-08,2.6,10.0,--,8,2.6,10.0,0.0,8.0,2022
s47612,2023-01-09,6.2,27.0,--,6,6.2,27.0,0.0,6.0,2022
s47612,2023-01-10,2.7,11.5,4,3,2.7,11.5,4.0,3.0,2022
s47612,2023-01-11,3.7,--,-- ),2 ),3.7,0.0,0.0,2.0,2022
s47612,2023-01-12,6.7,--,--,--,6.7,0.0,0.0,0.0,2022
s47612,2023-01-13,9.6,0.0,--,--,9.6,0.0,0.0,0.0,2022
s47612,2023-01-14,9.6,13.0,--,--,9.6,13.0,0.0,0.0,2022
s47612,2023-01-15,6.3,10.5,--,--,6.3,10.5,0.0,0.0,2022
s47612,2023-01-16,3.2,22.5,--,--,3.2,22.5,0.0,0.0,2022
s47612,2023-01-17,2.4,0.0,--,--,2.4,0.0,0.0,0.0,2022
s47612,2023-01-18,2.5,22.5,--,--,2.5,22.5,0.0,0.0,2022
s47612,2023-01-19,3.9,0.0,--,--,3.9,0.0,0.0,0.0,2022
s47612,2023-01-20,5.7,8.0,--,--,5.7,8.0,0.0,0.0,2022
s47612,2023-01-21,1.5,3.5,--,--,1.5,3.5,0.0,0.0,2022
s47612,2023-01-22,1.1,2.5,--,--,1.1,2.5,0.0,0.0,2022
s47612,2023-01-23,4.3,0.0,--,--,4.3,0.0,0.0,0.0,2022
s47612,2023-01-24,0.2,19.5,12,12,0.2,19.5,12.0,12.0,2022
s47612,2023-01-25,-2.8,4.0,4,15,-2.8,4.0,4.0,15.0,2022
s47612,2023-01-26,0.1,41.0,17,24,0.1,41.0,17.0,24.0,2022
s47612,2023-01-27,0.1,56.5,47,63,0.1,56.5,47.0,63.0,2022
s47612,2023-01-28,-0.6,21.0,16,73,-0.6,21.0,16.0,73.0,2022
s47612,2023-01-29,-0.2,33.5,29,95,-0.2,33.5,29.0,95.0,2022
s47612,2023-01-30,0.7,14.5,16,110,0.7,14.5,16.0,110.0,2022
s47612,2023-01-31,0.6,1.5,--,87,0.6,1.5,0.0,87.0,2022
s47612,2023-02-01,5.1,13.0,--,74,5.1,13.0,0.0,74.0,2022
s47612,2023-02-02,1.9,10.0,11,57,1.9,10.0,11.0,57.0,2022
s47612,2023-02-03,0.9,6.0,7,63,0.9,6.0,7.0,63.0,2022
s47612,2023-02-04,2.0,14.5,2,51,2.0,14.5,2.0,51.0,2022
s47612,2023-02-05,2.0,10.5,2,48,2.0,10.5,2.0,48.0,2022
s47612,2023-02-06,5.0,--,--,44,5.0,0.0,0.0,44.0,2022
s47612,2023-02-07,5.5,--,--,41,5.5,0.0,0.0,41.0,2022
s47612,2023-02-08,3.6,14.5,2,37,3.6,14.5,2.0,37.0,2022
s47612,2023-02-09,2.4,0.5,2,36,2.4,0.5,2.0,36.0,2022
s47612,2023-02-10,1.4,7.5,--,35,1.4,7.5,0.0,35.0,2022
s47612,2023-02-11,4.4,8.0,-- ),33 ),4.4,8.0,0.0,33.0,2022
s47612,2023-02-12,4.1,--,--,30,4.1,0.0,0.0,30.0,2022
s47612,2023-02-13,3.6,17.0,--,26,3.6,17.0,0.0,26.0,2022
s47612,2023-02-14,1.3,6.0,8,30,1.3,6.0,8.0,30.0,2022
s47612,2023-02-15,-0.2,7.5,9,38,-0.2,7.5,9.0,38.0,2022
s47612,2023-02-16,0.2,9.5,13,50,0.2,9.5,13.0,50.0,2022
s47612,2023-02-17,2.2,--,--,39,2.2,0.0,0.0,39.0,2022
s47612,2023-02-18,4.7,5.5,--,32,4.7,5.5,0.0,32.0,2022
s47612,2023-02-19,6.4,65.0,--,28,6.4,65.0,0.0,28.0,2022
s47612,2023-02-20,1.2,53.0,26,42,1.2,53.0,26.0,42.0,2022
s47612,2023-02-21,0.6,3.0,3,43,0.6,3.0,3.0,43.0,2022
s47612,2023-02-22,1.1,0.0,--,38,1.1,0.0,0.0,38.0,2022
s47612,2023-02-23,2.6,--,--,32,2.6,0.0,0.0,32.0,2022
s47612,2023-02-24,5.8,4.5,--,29,5.8,4.5,0.0,29.0,2022
s47612,2023-02-25,1.9,23.0,3,26,1.9,23.0,3.0,26.0,2022
s47612,2023-02-26,2.4,6.0,5,29,2.4,6.0,5.0,29.0,2022
s47612,2023-02-27,4.1,0.0,--,25,4.1,0.0,0.0,25.0,2022
s47612,2023-02-28,6.2,--,--,21,6.2,0.0,0.0,21.0,2022
s47612,2023-03-01,9.3,0.0,--,16,9.3,0.0,0.0,16.0,2022
s47612,2023-03-02,4.0,26.5,1,9,4.0,26.5,1.0,9.0,2022
s47612,2023-03-03,4.6,1.0,--,7,4.6,1.0,0.0,7.0,2022
s47612,2023-03-04,5.8,0.0,-- ),2 ),5.8,0.0,0.0,2.0,2022
s47612,2023-03-05,4.0,--,--,--,4.0,0.0,0.0,0.0,2022
s47612,2023-03-06,5.5,--,--,--,5.5,0.0,0.0,0.0,2022
s47612,2023-03-07,8.4,--,--,--,8.4,0.0,0.0,0.0,2022
s47612,2023-03-08,12.7,--,--,--,12.7,0.0,0.0,0.0,2022
s47612,2023-03-09,11.0,--,--,--,11.0,0.0,0.0,0.0,2022
s47612,2023-03-10,10.1,9.0,--,--,10.1,9.0,0.0,0.0,2022
s47612,2023-03-11,9.1,--,--,--,9.1,0.0,0.0,0.0,2022
s47612,2023-03-12,13.9,--,--,--,13.9,0.0,0.0,0.0,2022
s47612,2023-03-13,8.6,14.0,--,--,8.6,14.0,0.0,0.0,2022
s47612,2023-03-14,6.0,--,--,--,6.0,0.0,0.0,0.0,2022
s47612,2023-03-15,10.2,--,--,--,10.2,0.0,0.0,0.0,2022
s47612,2023-03-16,11.7,0.0,--,--,11.7,0.0,0.0,0.0,2022
s47612,2023-03-17,6.5,0.5,--,--,6.5,0.5,0.0,0.0,2022
s47612,2023-03-18,5.1,12.5,--,--,5.1,12.5,0.0,0.0,2022
s47612,2023-03-19,6.0,0.0,--,--,6.0,0.0,0.0,0.0,2022
s47612,2023-03-20,9.4,--,--,--,9.4,0.0,0.0,0.0,2022
s47612,2023-03-21,13.6,0.0,--,--,13.6,0.0,0.0,0.0,2022
s47612,2023-03-22,14.4,--,--,--,14.4,0.0,0.0,0.0,2022
s47612,2023-03-23,18.3,1.5,--,--,18.3,1.5,0.0,0.0,2022
s47612,2023-03-24,12.2,10.0,--,--,12.2,10.0,0.0,0.0,2022
s47612,2023-03-25,9.5,0.5,--,--,9.5,0.5,0.0,0.0,2022
s47612,2023-03-26,8.4,19.0,--,--,8.4,19.0,0.0,0.0,2022
s47612,2023-03-27,8.2,3.0,--,--,8.2,3.0,0.0,0.0,2022
s47612,2023-03-28,7.6,--,--,--,7.6,0.0,0.0,0.0,2022
s47612,2023-03-29,7.4,--,--,--,7.4,0.0,0.0,0.0,2022
s47612,2023-03-30,8.6,--,--,--,8.6,0.0,0.0,0.0,2022
s47612,2023-03-31,13.4,--,--,--,13.4,0.0,0.0,0.0,2022
s47612,2023-04-01,10.5,--,--,--,10.5,0.0,0.0,0.0,2022
s47612,2023-04-02,8.8,--,--,--,8.8,0.0,0.0,0.0,2022
s47612,2023-04-03,9.4,--,--,--,9.4,0.0,0.0,0.0,2022
s47612,2023-04-04,10.7,--,--,--,10.7,0.0,0.0,0.0,2022
s47612,2023-04-05,14.4,--,--,--,14.4,0.0,0.0,0.0,2022
